"query";"significant";"p_value";"term_size";"query_size";"intersection_size";"precision";"recall";"term_id";"source";"term_name";"effective_domain_size";"source_order";"parents"
"query_1";FALSE;1;12;1196;2;0.0016722408026755853;0.16666666666666666;"GO:0080171";"GO:BP";"lytic vacuole organization";14607;20905;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:0090141";"GO:BP";"positive regulation of mitochondrial fission";14607;21160;
"query_1";FALSE;1;29;1196;3;0.002508361204013378;0.10344827586206896;"GO:0090174";"GO:BP";"organelle membrane fusion";14607;21191;
"query_1";FALSE;1;25;1196;3;0.002508361204013378;0.12;"GO:0090497";"GO:BP";"mesenchymal cell migration";14607;21462;
"query_1";FALSE;1;5;1196;2;0.0016722408026755853;0.4;"GO:0090481";"GO:BP";"pyrimidine nucleotide-sugar transmembrane transport";14607;21455;
"query_1";FALSE;1;250;1196;29;0.024247491638795988;0.116;"GO:0090407";"GO:BP";"organophosphate biosynthetic process";14607;21410;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:0090385";"GO:BP";"phagosome-lysosome fusion";14607;21394;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:0090382";"GO:BP";"phagosome maturation";14607;21391;
"query_1";FALSE;1;13;1196;5;0.004180602006688963;0.38461538461538464;"GO:0090329";"GO:BP";"regulation of DNA-templated DNA replication";14607;21340;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:0090316";"GO:BP";"positive regulation of intracellular protein transport";14607;21327;
"query_1";FALSE;1;12;1196;2;0.0016722408026755853;0.16666666666666666;"GO:0090307";"GO:BP";"mitotic spindle assembly";14607;21318;
"query_1";FALSE;1;98;1196;12;0.010033444816053512;0.12244897959183673;"GO:0090305";"GO:BP";"nucleic acid phosphodiester bond hydrolysis";14607;21316;
"query_1";FALSE;1;2327;1196;199;0.16638795986622074;0.08551783412118608;"GO:0090304";"GO:BP";"nucleic acid metabolic process";14607;21315;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:0090299";"GO:BP";"regulation of neural crest formation";14607;21311;
"query_1";FALSE;1;23;1196;1;8.361204013377926e-4;0.043478260869565216;"GO:0090288";"GO:BP";"negative regulation of cellular response to growth factor stimulus";14607;21300;
"query_1";FALSE;1;57;1196;1;8.361204013377926e-4;0.017543859649122806;"GO:0090287";"GO:BP";"regulation of cellular response to growth factor stimulus";14607;21299;
"query_1";FALSE;1;18;1196;1;8.361204013377926e-4;0.05555555555555555;"GO:0090263";"GO:BP";"positive regulation of canonical Wnt signaling pathway";14607;21275;
"query_1";FALSE;1;10;1196;1;8.361204013377926e-4;0.1;"GO:0090257";"GO:BP";"regulation of muscle system process";14607;21269;
"query_1";FALSE;1;58;1196;9;0.007525083612040134;0.15517241379310345;"GO:0090150";"GO:BP";"establishment of protein localization to membrane";14607;21168;
"query_1";FALSE;1;55;1196;7;0.005852842809364548;0.12727272727272726;"GO:0080135";"GO:BP";"regulation of cellular response to stress";14607;20875;
"query_1";FALSE;1;99;1196;10;0.008361204013377926;0.10101010101010101;"GO:0080134";"GO:BP";"regulation of response to stress";14607;20874;
"query_1";FALSE;1;7;1196;1;8.361204013377926e-4;0.14285714285714285;"GO:0080111";"GO:BP";"DNA demethylation";14607;20861;
"query_1";FALSE;1;58;1196;6;0.005016722408026756;0.10344827586206896;"GO:0072503";"GO:BP";"cellular divalent inorganic cation homeostasis";14607;20303;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:0072488";"GO:BP";"ammonium transmembrane transport";14607;20293;
"query_1";FALSE;1;16;1196;1;8.361204013377926e-4;0.0625;"GO:0072384";"GO:BP";"organelle transport along microtubule";14607;20234;
"query_1";FALSE;1;246;1196;10;0.008361204013377926;0.04065040650406504;"GO:0072359";"GO:BP";"circulatory system development";14607;20215;
"query_1";FALSE;1;7;1196;4;0.0033444816053511705;0.5714285714285714;"GO:0072350";"GO:BP";"tricarboxylic acid metabolic process";14607;20209;
"query_1";FALSE;1;26;1196;2;0.0016722408026755853;0.07692307692307693;"GO:0072348";"GO:BP";"sulfur compound transport";14607;20208;
"query_1";FALSE;1;4;1196;3;0.002508361204013378;0.75;"GO:0072344";"GO:BP";"rescue of stalled ribosome";14607;20206;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:0072337";"GO:BP";"modified amino acid transport";14607;20200;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:0072334";"GO:BP";"UDP-galactose transmembrane transport";14607;20197;
"query_1";FALSE;1;16;1196;1;8.361204013377926e-4;0.0625;"GO:0072331";"GO:BP";"signal transduction by p53 class mediator";14607;20194;
"query_1";FALSE;1;61;1196;5;0.004180602006688963;0.08196721311475409;"GO:0072330";"GO:BP";"monocarboxylic acid biosynthetic process";14607;20193;
"query_1";FALSE;1;46;1196;6;0.005016722408026756;0.13043478260869565;"GO:0072329";"GO:BP";"monocarboxylic acid catabolic process";14607;20192;
"query_1";FALSE;1;5;1196;3;0.002508361204013378;0.6;"GO:0072319";"GO:BP";"vesicle uncoating";14607;20186;
"query_1";FALSE;1;5;1196;3;0.002508361204013378;0.6;"GO:0072318";"GO:BP";"clathrin coat disassembly";14607;20185;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:0072176";"GO:BP";"nephric duct development";14607;20044;
"query_1";FALSE;1;65;1196;6;0.005016722408026756;0.09230769230769231;"GO:0072507";"GO:BP";"divalent inorganic cation homeostasis";14607;20307;
"query_1";FALSE;1;91;1196;14;0.011705685618729096;0.15384615384615385;"GO:0072522";"GO:BP";"purine-containing compound biosynthetic process";14607;20314;
"query_1";FALSE;1;12;1196;1;8.361204013377926e-4;0.08333333333333333;"GO:0072523";"GO:BP";"purine-containing compound catabolic process";14607;20315;
"query_1";FALSE;1;17;1196;1;8.361204013377926e-4;0.058823529411764705;"GO:0072524";"GO:BP";"pyridine-containing compound metabolic process";14607;20316;
"query_1";FALSE;1;1764;1196;100;0.08361204013377926;0.05668934240362812;"GO:0080090";"GO:BP";"regulation of primary metabolic process";14607;20855;
"query_1";FALSE;1;7;1196;1;8.361204013377926e-4;0.14285714285714285;"GO:0072698";"GO:BP";"protein localization to microtubule cytoskeleton";14607;20404;
"query_1";FALSE;1;17;1196;3;0.002508361204013378;0.17647058823529413;"GO:0072666";"GO:BP";"establishment of protein localization to vacuole";14607;20377;
"query_1";FALSE;1;20;1196;3;0.002508361204013378;0.15;"GO:0072665";"GO:BP";"protein localization to vacuole";14607;20376;
"query_1";FALSE;1;8;1196;1;8.361204013377926e-4;0.125;"GO:0072663";"GO:BP";"establishment of protein localization to peroxisome";14607;20374;
"query_1";FALSE;1;8;1196;1;8.361204013377926e-4;0.125;"GO:0072662";"GO:BP";"protein localization to peroxisome";14607;20373;
"query_1";FALSE;1;38;1196;1;8.361204013377926e-4;0.02631578947368421;"GO:0072659";"GO:BP";"protein localization to plasma membrane";14607;20371;
"query_1";FALSE;1;9;1196;1;8.361204013377926e-4;0.1111111111111111;"GO:0072080";"GO:BP";"nephron tubule development";14607;19949;
"query_1";FALSE;1;103;1196;10;0.008361204013377926;0.0970873786407767;"GO:0072657";"GO:BP";"protein localization to membrane";14607;20369;
"query_1";FALSE;1;33;1196;3;0.002508361204013378;0.09090909090909091;"GO:0072593";"GO:BP";"reactive oxygen species metabolic process";14607;20348;
"query_1";FALSE;1;18;1196;3;0.002508361204013378;0.16666666666666666;"GO:0072583";"GO:BP";"clathrin-dependent endocytosis";14607;20345;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:0072576";"GO:BP";"liver morphogenesis";14607;20339;
"query_1";FALSE;1;5;1196;2;0.0016722408026755853;0.4;"GO:0072530";"GO:BP";"purine-containing compound transmembrane transport";14607;20322;
"query_1";FALSE;1;7;1196;3;0.002508361204013378;0.42857142857142855;"GO:0072529";"GO:BP";"pyrimidine-containing compound catabolic process";14607;20321;
"query_1";FALSE;1;22;1196;5;0.004180602006688963;0.22727272727272727;"GO:0072528";"GO:BP";"pyrimidine-containing compound biosynthetic process";14607;20320;
"query_1";FALSE;1;31;1196;7;0.005852842809364548;0.22580645161290322;"GO:0072527";"GO:BP";"pyrimidine-containing compound metabolic process";14607;20319;
"query_1";FALSE;1;25;1196;5;0.004180602006688963;0.2;"GO:0072655";"GO:BP";"establishment of protein localization to mitochondrion";14607;20367;
"query_1";FALSE;1;12;1196;3;0.002508361204013378;0.25;"GO:1901663";"GO:BP";"quinone biosynthetic process";14607;24939;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:1901678";"GO:BP";"iron coordination entity transport";14607;24952;
"query_1";FALSE;1;7;1196;2;0.0016722408026755853;0.2857142857142857;"GO:1901679";"GO:BP";"nucleotide transmembrane transport";14607;24953;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:2001259";"GO:BP";"positive regulation of cation channel activity";14607;30423;
"query_1";FALSE;1;10;1196;2;0.0016722408026755853;0.2;"GO:2001258";"GO:BP";"negative regulation of cation channel activity";14607;30422;
"query_1";FALSE;1;26;1196;3;0.002508361204013378;0.11538461538461539;"GO:2001257";"GO:BP";"regulation of cation channel activity";14607;30421;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:2001252";"GO:BP";"positive regulation of chromosome organization";14607;30416;
"query_1";FALSE;1;13;1196;3;0.002508361204013378;0.23076923076923078;"GO:2001251";"GO:BP";"negative regulation of chromosome organization";14607;30415;
"query_1";FALSE;1;11;1196;1;8.361204013377926e-4;0.09090909090909091;"GO:2001242";"GO:BP";"regulation of intrinsic apoptotic signaling pathway";14607;30406;
"query_1";FALSE;1;9;1196;1;8.361204013377926e-4;0.1111111111111111;"GO:2001234";"GO:BP";"negative regulation of apoptotic signaling pathway";14607;30398;
"query_1";FALSE;1;18;1196;2;0.0016722408026755853;0.1111111111111111;"GO:2001233";"GO:BP";"regulation of apoptotic signaling pathway";14607;30397;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:2001169";"GO:BP";"regulation of ATP biosynthetic process";14607;30343;
"query_1";FALSE;1;1223;1196;47;0.039297658862876256;0.038430089942763694;"GO:2001141";"GO:BP";"regulation of RNA biosynthetic process";14607;30316;
"query_1";FALSE;1;46;1196;4;0.0033444816053511705;0.08695652173913043;"GO:2000113";"GO:BP";"negative regulation of cellular macromolecule biosynthetic process";14607;29337;
"query_1";FALSE;1;106;1196;15;0.01254180602006689;0.14150943396226415;"GO:2000112";"GO:BP";"regulation of cellular macromolecule biosynthetic process";14607;29336;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:2000107";"GO:BP";"negative regulation of leukocyte apoptotic process";14607;29331;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:2000106";"GO:BP";"regulation of leukocyte apoptotic process";14607;29330;
"query_1";FALSE;1;22;1196;1;8.361204013377926e-4;0.045454545454545456;"GO:2000058";"GO:BP";"regulation of ubiquitin-dependent protein catabolic process";14607;29283;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:2000036";"GO:BP";"regulation of stem cell population maintenance";14607;29261;
"query_1";FALSE;1;130;1196;7;0.005852842809364548;0.05384615384615385;"GO:2000026";"GO:BP";"regulation of multicellular organismal development";14607;29251;
"query_1";FALSE;1;12;1196;1;8.361204013377926e-4;0.08333333333333333;"GO:1990928";"GO:BP";"response to amino acid starvation";14607;29191;
"query_1";FALSE;1;3;1196;2;0.0016722408026755853;0.6666666666666666;"GO:1990884";"GO:BP";"RNA acetylation";14607;29173;
"query_1";FALSE;1;2;1196;2;0.0016722408026755853;1;"GO:1990882";"GO:BP";"rRNA acetylation";14607;29172;
"query_1";FALSE;1;11;1196;1;8.361204013377926e-4;0.09090909090909091;"GO:1990869";"GO:BP";"cellular response to chemokine";14607;29166;
"query_1";FALSE;1;11;1196;1;8.361204013377926e-4;0.09090909090909091;"GO:1990868";"GO:BP";"response to chemokine";14607;29165;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1990834";"GO:BP";"response to odorant";14607;29145;
"query_1";FALSE;1;2;1196;2;0.0016722408026755853;1;"GO:1990832";"GO:BP";"slow axonal transport";14607;29144;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1990787";"GO:BP";"negative regulation of hh target transcription factor activity";14607;29119;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:2000114";"GO:BP";"regulation of establishment of cell polarity";14607;29338;
"query_1";FALSE;1;17;1196;1;8.361204013377926e-4;0.058823529411764705;"GO:2000116";"GO:BP";"regulation of cysteine-type endopeptidase activity";14607;29340;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:2000142";"GO:BP";"regulation of DNA-templated transcription, initiation";14607;29366;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:2000144";"GO:BP";"positive regulation of DNA-templated transcription, initiation";14607;29368;
"query_1";FALSE;1;11;1196;1;8.361204013377926e-4;0.09090909090909091;"GO:2001056";"GO:BP";"positive regulation of cysteine-type endopeptidase activity";14607;30252;
"query_1";FALSE;1;14;1196;2;0.0016722408026755853;0.14285714285714285;"GO:2001022";"GO:BP";"positive regulation of response to DNA damage stimulus";14607;30222;
"query_1";FALSE;1;8;1196;1;8.361204013377926e-4;0.125;"GO:2001021";"GO:BP";"negative regulation of response to DNA damage stimulus";14607;30221;
"query_1";FALSE;1;29;1196;4;0.0033444816053511705;0.13793103448275862;"GO:2001020";"GO:BP";"regulation of response to DNA damage stimulus";14607;30220;
"query_1";FALSE;1;10;1196;2;0.0016722408026755853;0.2;"GO:2000816";"GO:BP";"negative regulation of mitotic sister chromatid separation";14607;30018;
"query_1";FALSE;1;3;1196;2;0.0016722408026755853;0.6666666666666666;"GO:2000781";"GO:BP";"positive regulation of double-strand break repair";14607;29983;
"query_1";FALSE;1;8;1196;2;0.0016722408026755853;0.25;"GO:2000779";"GO:BP";"regulation of double-strand break repair";14607;29981;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:2000758";"GO:BP";"positive regulation of peptidyl-lysine acetylation";14607;29961;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:2000543";"GO:BP";"positive regulation of gastrulation";14607;29756;
"query_1";FALSE;1;6;1196;1;8.361204013377926e-4;0.16666666666666666;"GO:2000243";"GO:BP";"positive regulation of reproductive process";14607;29465;
"query_1";FALSE;1;15;1196;2;0.0016722408026755853;0.13333333333333333;"GO:2000241";"GO:BP";"regulation of reproductive process";14607;29463;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:2000155";"GO:BP";"positive regulation of cilium-dependent cell motility";14607;29379;
"query_1";FALSE;1;36;1196;4;0.0033444816053511705;0.1111111111111111;"GO:2000147";"GO:BP";"positive regulation of cell motility";14607;29371;
"query_1";FALSE;1;23;1196;2;0.0016722408026755853;0.08695652173913043;"GO:2000146";"GO:BP";"negative regulation of cell motility";14607;29370;
"query_1";FALSE;1;87;1196;7;0.005852842809364548;0.08045977011494253;"GO:2000145";"GO:BP";"regulation of cell motility";14607;29369;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:2000756";"GO:BP";"regulation of peptidyl-lysine acetylation";14607;29959;
"query_1";FALSE;1;44;1196;1;8.361204013377926e-4;0.022727272727272728;"GO:1990778";"GO:BP";"protein localization to cell periphery";14607;29114;
"query_1";FALSE;1;42;1196;5;0.004180602006688963;0.11904761904761904;"GO:1990748";"GO:BP";"cellular detoxification";14607;29098;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1990592";"GO:BP";"protein K69-linked ufmylation";14607;29044;
"query_1";FALSE;1;22;1196;1;8.361204013377926e-4;0.045454545454545456;"GO:1990573";"GO:BP";"potassium ion import across plasma membrane";14607;29037;
"query_1";FALSE;1;242;1196;19;0.01588628762541806;0.07851239669421488;"GO:1902680";"GO:BP";"positive regulation of RNA biosynthetic process";14607;25830;
"query_1";FALSE;1;207;1196;11;0.00919732441471572;0.05314009661835749;"GO:1902679";"GO:BP";"negative regulation of RNA biosynthetic process";14607;25829;
"query_1";FALSE;1;8;1196;1;8.361204013377926e-4;0.125;"GO:1902653";"GO:BP";"secondary alcohol biosynthetic process";14607;25813;
"query_1";FALSE;1;28;1196;5;0.004180602006688963;0.17857142857142858;"GO:1902652";"GO:BP";"secondary alcohol metabolic process";14607;25812;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1902622";"GO:BP";"regulation of neutrophil migration";14607;25783;
"query_1";FALSE;1;107;1196;4;0.0033444816053511705;0.037383177570093455;"GO:1902533";"GO:BP";"positive regulation of intracellular signal transduction";14607;25713;
"query_1";FALSE;1;68;1196;4;0.0033444816053511705;0.058823529411764705;"GO:1902532";"GO:BP";"negative regulation of intracellular signal transduction";14607;25712;
"query_1";FALSE;1;259;1196;12;0.010033444816053512;0.04633204633204633;"GO:1902531";"GO:BP";"regulation of intracellular signal transduction";14607;25711;
"query_1";FALSE;1;25;1196;1;8.361204013377926e-4;0.04;"GO:1902475";"GO:BP";"L-alpha-amino acid transmembrane transport";14607;25676;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:1902389";"GO:BP";"ceramide 1-phosphate transport";14607;25611;
"query_1";FALSE;1;16;1196;1;8.361204013377926e-4;0.0625;"GO:1902358";"GO:BP";"sulfate transmembrane transport";14607;25586;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902356";"GO:BP";"oxaloacetate(2-) transmembrane transport";14607;25584;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902317";"GO:BP";"nuclear DNA replication termination";14607;25545;
"query_1";FALSE;1;4;1196;2;0.0016722408026755853;0.5;"GO:1902315";"GO:BP";"nuclear cell cycle DNA replication initiation";14607;25544;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902298";"GO:BP";"cell cycle DNA replication maintenance of fidelity";14607;25532;
"query_1";FALSE;1;26;1196;3;0.002508361204013378;0.11538461538461539;"GO:1902749";"GO:BP";"regulation of cell cycle G2/M phase transition";14607;25884;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902294";"GO:BP";"cell cycle DNA replication termination";14607;25528;
"query_1";FALSE;1;16;1196;2;0.0016722408026755853;0.125;"GO:1902750";"GO:BP";"negative regulation of cell cycle G2/M phase transition";14607;25885;
"query_1";FALSE;1;38;1196;8;0.006688963210702341;0.21052631578947367;"GO:1902850";"GO:BP";"microtubule cytoskeleton organization involved in mitosis";14607;25976;
"query_1";FALSE;1;187;1196;21;0.017558528428093644;0.11229946524064172;"GO:1903047";"GO:BP";"mitotic cell cycle process";14607;26160;
"query_1";FALSE;1;46;1196;3;0.002508361204013378;0.06521739130434782;"GO:1903046";"GO:BP";"meiotic cell cycle process";14607;26159;
"query_1";FALSE;1;7;1196;2;0.0016722408026755853;0.2857142857142857;"GO:1903035";"GO:BP";"negative regulation of response to wounding";14607;26148;
"query_1";FALSE;1;9;1196;2;0.0016722408026755853;0.2222222222222222;"GO:1903034";"GO:BP";"regulation of response to wounding";14607;26147;
"query_1";FALSE;1;33;1196;4;0.0033444816053511705;0.12121212121212122;"GO:1903008";"GO:BP";"organelle disassembly";14607;26123;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1903003";"GO:BP";"positive regulation of protein deubiquitination";14607;26118;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902979";"GO:BP";"mitotic DNA replication termination";14607;26094;
"query_1";FALSE;1;4;1196;2;0.0016722408026755853;0.5;"GO:1902975";"GO:BP";"mitotic DNA replication initiation";14607;26090;
"query_1";FALSE;1;23;1196;2;0.0016722408026755853;0.08695652173913043;"GO:1902905";"GO:BP";"positive regulation of supramolecular fiber organization";14607;26028;
"query_1";FALSE;1;46;1196;2;0.0016722408026755853;0.043478260869565216;"GO:1902904";"GO:BP";"negative regulation of supramolecular fiber organization";14607;26027;
"query_1";FALSE;1;93;1196;5;0.004180602006688963;0.053763440860215055;"GO:1902903";"GO:BP";"regulation of supramolecular fiber organization";14607;26026;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1902889";"GO:BP";"protein localization to spindle microtubule";14607;26012;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1902888";"GO:BP";"protein localization to astral microtubule";14607;26011;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1902868";"GO:BP";"positive regulation of retina development in camera-type eye";14607;25992;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1902866";"GO:BP";"regulation of retina development in camera-type eye";14607;25990;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902767";"GO:BP";"isoprenoid biosynthetic process via mevalonate";14607;25901;
"query_1";FALSE;1;4;1196;2;0.0016722408026755853;0.5;"GO:1902292";"GO:BP";"cell cycle DNA replication initiation";14607;25527;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1902287";"GO:BP";"semaphorin-plexin signaling pathway involved in axon guidance";14607;25522;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1902285";"GO:BP";"semaphorin-plexin signaling pathway involved in neuron projection guidance";14607;25520;
"query_1";FALSE;1;32;1196;3;0.002508361204013378;0.09375;"GO:1901991";"GO:BP";"negative regulation of mitotic cell cycle phase transition";14607;25249;
"query_1";FALSE;1;46;1196;5;0.004180602006688963;0.10869565217391304;"GO:1901990";"GO:BP";"regulation of mitotic cell cycle phase transition";14607;25248;
"query_1";FALSE;1;11;1196;1;8.361204013377926e-4;0.09090909090909091;"GO:1901989";"GO:BP";"positive regulation of cell cycle phase transition";14607;25247;
"query_1";FALSE;1;50;1196;4;0.0033444816053511705;0.08;"GO:1901988";"GO:BP";"negative regulation of cell cycle phase transition";14607;25246;
"query_1";FALSE;1;70;1196;6;0.005016722408026756;0.08571428571428572;"GO:1901987";"GO:BP";"regulation of cell cycle phase transition";14607;25245;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:1901985";"GO:BP";"positive regulation of protein acetylation";14607;25243;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1901983";"GO:BP";"regulation of protein acetylation";14607;25241;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:1901970";"GO:BP";"positive regulation of mitotic sister chromatid separation";14607;25232;
"query_1";FALSE;1;21;1196;3;0.002508361204013378;0.14285714285714285;"GO:1901800";"GO:BP";"positive regulation of proteasomal protein catabolic process";14607;25064;
"query_1";FALSE;1;6;1196;1;8.361204013377926e-4;0.16666666666666666;"GO:1901797";"GO:BP";"negative regulation of signal transduction by p53 class mediator";14607;25061;
"query_1";FALSE;1;9;1196;1;8.361204013377926e-4;0.1111111111111111;"GO:1901796";"GO:BP";"regulation of signal transduction by p53 class mediator";14607;25060;
"query_1";FALSE;1;116;1196;5;0.004180602006688963;0.04310344827586207;"GO:1901701";"GO:BP";"cellular response to oxygen-containing compound";14607;24967;
"query_1";FALSE;1;148;1196;6;0.005016722408026756;0.04054054054054054;"GO:1901700";"GO:BP";"response to oxygen-containing compound";14607;24966;
"query_1";FALSE;1;87;1196;3;0.002508361204013378;0.034482758620689655;"GO:1901699";"GO:BP";"cellular response to nitrogen compound";14607;24965;
"query_1";FALSE;1;139;1196;7;0.005852842809364548;0.050359712230215826;"GO:1901698";"GO:BP";"response to nitrogen compound";14607;24964;
"query_1";FALSE;1;8;1196;1;8.361204013377926e-4;0.125;"GO:1901992";"GO:BP";"positive regulation of mitotic cell cycle phase transition";14607;25250;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902001";"GO:BP";"fatty acid transmembrane transport";14607;25259;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902019";"GO:BP";"regulation of cilium-dependent cell motility";14607;25277;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902047";"GO:BP";"polyamine transmembrane transport";14607;25304;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902269";"GO:BP";"positive regulation of polyamine transmembrane transport";14607;25506;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:1902267";"GO:BP";"regulation of polyamine transmembrane transport";14607;25504;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:1902260";"GO:BP";"negative regulation of delayed rectifier potassium channel activity";14607;25498;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1902259";"GO:BP";"regulation of delayed rectifier potassium channel activity";14607;25497;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:1902229";"GO:BP";"regulation of intrinsic apoptotic signaling pathway in response to DNA damage";14607;25469;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:1902224";"GO:BP";"ketone body metabolic process";14607;25464;
"query_1";FALSE;1;7;1196;2;0.0016722408026755853;0.2857142857142857;"GO:1902222";"GO:BP";"erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process";14607;25462;
"query_1";FALSE;1;31;1196;5;0.004180602006688963;0.16129032258064516;"GO:1903050";"GO:BP";"regulation of proteolysis involved in cellular protein catabolic process";14607;26163;
"query_1";FALSE;1;7;1196;2;0.0016722408026755853;0.2857142857142857;"GO:1902221";"GO:BP";"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process";14607;25461;
"query_1";FALSE;1;24;1196;2;0.0016722408026755853;0.08333333333333333;"GO:1902115";"GO:BP";"regulation of organelle assembly";14607;25365;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:1902107";"GO:BP";"positive regulation of leukocyte differentiation";14607;25357;
"query_1";FALSE;1;9;1196;1;8.361204013377926e-4;0.1111111111111111;"GO:1902105";"GO:BP";"regulation of leukocyte differentiation";14607;25355;
"query_1";FALSE;1;3;1196;1;8.361204013377926e-4;0.3333333333333333;"GO:1902101";"GO:BP";"positive regulation of metaphase/anaphase transition of cell cycle";14607;25351;
"query_1";FALSE;1;10;1196;2;0.0016722408026755853;0.2;"GO:1902100";"GO:BP";"negative regulation of metaphase/anaphase transition of cell cycle";14607;25350;
"query_1";FALSE;1;14;1196;3;0.002508361204013378;0.21428571428571427;"GO:1902099";"GO:BP";"regulation of metaphase/anaphase transition of cell cycle";14607;25349;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:1902093";"GO:BP";"positive regulation of flagellated sperm motility";14607;25347;
"query_1";FALSE;1;4;1196;1;8.361204013377926e-4;0.25;"GO:1902116";"GO:BP";"negative regulation of organelle assembly";14607;25366;
"query_1";FALSE;1;22;1196;3;0.002508361204013378;0.13636363636363635;"GO:1903052";"GO:BP";"positive regulation of proteolysis involved in cellular protein catabolic process";14607;26165;
"query_1";FALSE;1;5;1196;1;8.361204013377926e-4;0.2;"GO:1903083";"GO:BP";"protein localization to condensed chromosome";14607;26196;
"query_1";FALSE;1;20;1196;1;8.361204013377926e-4;0.05;"GO:1903131";"GO:BP";"mononuclear cell differentiation";14607;26236;
"query_1";FALSE;1;15;1196;3;0.002508361204013378;0.2;"GO:1905515";"GO:BP";"non-motile cilium assembly";14607;28403;
